agg_id,treat,prop_score,fu_survey_year,hhinc_yrly_end,profits_yrly_end,rev_yrly_end,exp_yrly_end,hhexp_yrly_end,loan_size,prinpaid,interest_rate,repaytime,intpaid,penalty,paid_total,net_revenue,css_creditscorefinal,css_yearsataddress,own_house,sari,own_anybus,max_yearsinbusiness,css_regularworkers,css_traveltime,css_travelcost,css_stockvalue,css_assetvalue,css_noofbusiness,lower_window,app_year,hhsize,age,gender,education,married,savingsamt,hhinc_yrly_base,profits_yrly_base,rev_yrly_base,exp_yrly_base,hhexp_yrly_base,hhasset_yrly_base,revenue_fees,revenue_interest,log_hhinc,default_value,high_school,college,bank_profits_level,bank_profits_pp
320722,1,0.546583850931677,2008,15000,15000,33750,19012.5,3375,0,NA,NA,1,NA,NA,NA,0,43,9,1,0,1,3,0,10,16,5000,145000,1,1,2007,5,25,1,2,1,0,0,0,0,0,2820,3593.75,0,0,9.61587214452889,-0,1,0,0,0
320727,0,0.546583850931677,2008,262.5,262.5,3750,3487.5,2250,0,NA,NA,1,NA,NA,NA,0,39,1,1,1,1,5,0,20,18,10000,7000,1,1,2007,17,42,1,1,1,0,9505.208333333334,57031.25,102656.25,45625,3412.5,1000,0,0,5.574053367981417,-0,1,1,0,0
320729,1,0.546583850931677,2008,4875,4875,11250,32362.5,6750,625,10000,30,1,758.29,0,10758.29,47.39312500000006,41,3,1,0,0,2,0,10,32,150000,99000,1,1,2006,5,41,1,1,1,0,19010.416666666668,114062.5,206681.25,92618.75,6525,7331.25,0.6465496575343082,46.74657534246575,8.492080490601163,-0,1,1,-16.938263570336346,1.0677396633170702
320732,1,0.8434873949579832,2008,12000,12000,65400,84600,7875,0,NA,NA,1,NA,NA,NA,0,49,23,1,0,1,4,4,30,32,300000,117000,1,0,2006,5,49,1,1,1,5000,14371.875,86231.25,120450,34218.75,7702.5,2687.5,0,0,9.392745258631441,-0,1,1,0,0
320735,1,0.8434873949579832,2008,8550,8550,22500,13950,4500,562.5,9000,30,1,682.5,0,9682.5,42.65625,47,25,1,0,0,25,0,15,16,150000,20000,1,0,2006,5,34,1,2,1,0,19010.416666666668,114062.5,194362.5,80300,2347.5,375,0.5843321917808098,42.07191780821919,9.053803514155955,-0,1,0,-18.3626385703364,-2.6118270033496067
320755,1,0.546583850931677,2008,0,0,0,0,2250,0,NA,NA,1,NA,NA,NA,0,37,6,1,1,0,5,0,15,22,5000,10300,1,1,2007,2,52,1,1,0,0,9505.208333333334,57031.25,102656.25,45625,2325,200,0,0,0,-0,1,1,0,0
320775,1,0.8434873949579832,2008,3000,3000,15000,26024.25,11250,0,NA,NA,1,NA,NA,NA,0,49,16,1,0,1,3,1,20,20,25000,50000,1,0,2007,3,40,1,2,1,0,7604.166666666667,45625,73000,27375,5362.5,6218.75,0,0,8.006700845440367,-0,1,0,0,0
320779,1,0.8434873949579832,2008,4537.5,4537.5,23550,14453.25,2700,1375,22000,30,1,1669.33,0,23669.33,104.333125,55,15,1,0,1,7,0,40,76,100000,143000,2,0,2007,1,43,0,1,1,0,26614.583333333332,159687.5,287437.5,127750,2700,6418.75,1.4906592465756177,102.84246575342438,8.420351839966681,-0,1,1,0.25173642966359466,19.13815784513524
320780,1,0.8434873949579832,2008,60000,60000,75000,111388.5,13500,1562.5,25000,30,1,1895.79,0,26895.79,118.486875,59,15,1,0,1,15,6,25,56,180000,590000,2,0,2007,5,40,0,1,1,5000,57791.666666666664,346750,583087.5,236337.5,7500,16812.5,1.6204366438356175,116.86643835616438,11.002116507732017,-0,1,1,4.467986429663597,20.93999966331706
320786,1,0.546583850931677,2008,237.75,237.75,2250,2012.25,4500,375,6000,30,1,455,0,6455,28.4375,43,18,1,1,1,3,0,15,20,30000,5000,1,1,2007,3,56,1,2,0,0,9505.208333333334,57031.25,102656.25,45625,2850,968.75,0.3895547945205635,28.047945205479436,5.47541697936084,-0,1,0,-22.6438885703364,-21.011827003349605
320793,1,0.8434873949579832,2008,11250,11250,11250,91950,9000,0,NA,NA,1,NA,NA,NA,0,49,2,1,1,1,2,0,20,38,25000,78000,1,0,2007,4,49,0,1,1,0,17109.375,102656.25,185921.875,83265.625,3487.5,6625,0,0,9.328212292571072,-0,1,1,0,0
320809,1,0.8434873949579832,2008,102375,102375,247500,145125,11250,875,14000,30,1,1143.34,0,15143.34,71.45875,58,34,1,0,0,2,1,5,0,10000,30000,1,0,2007,2,42,1,2,1,1000,26614.583333333332,159687.5,255865,96177.5,3525,3687.5,6.013544520548122,65.44520547945187,11.536407589117433,-0,1,0,-6.122638570336392,11.114411091888488
320811,0,0.8434873949579832,2008,196500,196500,405000,208500,3750,0,NA,NA,1,NA,NA,NA,0,59,1,1,0,0,3,1,30,66,110000,40000,1,0,2007,3,30,1,1,1,5000,57031.25,342187.5,547500,205312.5,6112.5,3500,0,0,12.188422799337028,-0,1,1,0,0
320812,1,0.8434873949579832,2008,3525,3525,6750,3225,9750,0,NA,NA,1,NA,NA,NA,0,49,6,1,1,1,4,1,30,40,20000,65000,1,0,2007,4,36,0,1,1,0,11949.947916666666,71699.6875,129050.3125,57350.625,2775,4500,0,0,8.167919362957816,-0,1,1,0,0
320813,1,0.8434873949579832,2008,34275,34275,37500,3225,9750,0,NA,NA,1,NA,NA,NA,0,48,11,1,0,1,8,2,20,15,630000,75000,1,0,2007,6,48,0,1,1,0,26614.583333333332,159687.5,255500,95812.5,4413.75,2287.5,0,0,10.442200679789009,-0,1,1,0,0
320820,1,0.546583850931677,2008,0,0,0,0,4500,375,6000,30,1,455,0,6455,28.4375,42,9,1,1,1,4,0,30,32,10000,500,1,1,2007,5,39,0,2,1,0,13307.291666666666,79843.75,144631.25,64787.5,2737.5,1062.5,0.3895547945205635,28.047945205479436,0,-0,1,0,-22.6438885703364,-21.011827003349605
320825,0,0.546583850931677,2008,6000,6000,10800,187.5,2700,0,NA,NA,1,NA,NA,NA,0,41,20,1,0,1,4,0,25,34,46000,8000,1,1,2007,4,40,1,1,1,0,13307.291666666666,79843.75,139726.5625,59882.8125,2925,281.25,0,0,8.699681400989514,-0,1,1,0,0
320830,1,0.8434873949579832,2008,8250,8250,30000,23475,6750,937.5,15000,30,1,1277.5,344.08,16621.58,101.34875,59,13,1,0,1,2,2,30,32,50000,40000,1,0,2007,5,31,1,1,1,100,9505.208333333334,57031.25,85546.875,28515.625,2197.5,8612.5,31.22888698630125,70.11986301369875,9.018089684104343,-0,1,1,20.454861429663595,15.335372996650392
320833,1,0.8434873949579832,2008,2475,2475,11250,8775,5250,625,10000,30,1,758.29,0,10758.29,47.39312500000006,47,4,1,1,1,3,0,20,20,40000,17000,1,0,2007,2,40,1,1,1,0,19010.416666666668,114062.5,205768.75,91706.25,3900,1843.75,0.6465496575343082,46.74657534246575,7.814399633804487,-0,1,1,-16.938263570336346,1.0677396633170702
320836,0,0.546583850931677,2008,7500,7500,56250,37568.25,4500,0,NA,NA,1,NA,NA,NA,0,45,17,1,1,1,15,0,25,28,10000,60000,1,1,2007,4,45,1,1,1,0,11406.25,68437.5,123643.75,55206.25,2025,656.25,0,0,8.922791623969637,-0,1,1,0,0
320837,0,0.546583850931677,2008,9000,9000,78750,74925.75,4500,0,NA,NA,1,NA,NA,NA,0,45,16,1,0,1,2,0,25,30,3500,5000,1,1,2007,6,43,1,2,1,0,9505.208333333334,57031.25,91934.375,34903.125,2137.5,1187.5,0,0,9.105090961257085,-0,1,0,0,0
320838,1,0.8434873949579832,2008,18750,18750,37500,16725,4500,1125,18000,30,1,1470,0,19470,91.875,55,26,1,0,0,6,2,30,30,15000,15000,1,0,2007,1,33,1,1,1,10000,26614.583333333332,159687.5,260062.5,100375,4537.5,4000,7.731164383561875,84.14383561643812,9.839002363309719,-0,1,1,1.0436114296635992,16.371506329983728
320840,0,0.546583850931677,2008,8775,8775,18750,9975,8250,0,NA,NA,1,NA,NA,NA,0,44,30,1,1,1,13,1,55,64,2000,10000,2,1,2007,2,53,1,2,1,0,13307.291666666666,79843.75,132312.5,52468.75,4050,437.5,0,0,9.079776001955066,-0,1,0,0,0
320844,1,0.8434873949579832,2008,0,0,0,0,4650,562.5,9000,30,1,683.5,1.41,9684.91,42.806875,47,10,1,0,1,9,0,20,28,150000,0,1,0,2007,3,38,0,1,1,0,11406.25,68437.5,123506.875,55069.375,2737.5,2375,0.7349571917808078,42.07191780821919,0,-0,1,1,-18.21201357033641,-2.585049225571833
320847,1,0.8434873949579832,2008,22500,22500,22500,0,11250,750,11999,30,1,962.19,37.19,12998.38,62.398750000000064,52,33,1,1,1,5,0,25,30,40000,19000,1,0,2007,4,34,1,2,1,0,20911.458333333332,125468.75,226414.0625,100945.3125,3450,14687.5,6.30285958904119,56.09589041095887,10.021315031649332,-0,1,0,-8.557638570336337,7.324672996650399
320850,0,0.8434873949579832,2008,3187.5,3187.5,7500,4312.5,2250,0,NA,NA,1,NA,NA,NA,0,50,10,1,1,0,8,0,60,64,25000,18000,2,0,2007,4,29,1,1,1,0,19010.416666666668,114062.5,198468.75,84406.25,2475,1906.25,0,0,8.067305865755326,-0,1,1,0,0
320852,0,0.8434873949579832,2008,0,0,0,0,9750,0,NA,NA,1,NA,NA,NA,0,48,18,1,0,1,2,4,30,32,120000,450000,1,0,2007,4,39,0,1,1,0,24713.541666666668,148281.25,246375,98093.75,3600,9750,0,0,0,-0,1,1,0,0
320855,1,0.8434873949579832,2008,2625,2625,15000,8100,11250,0,NA,NA,1,NA,NA,NA,0,49,5,1,0,1,4,0,30,28,50000,75000,1,0,2007,2,47,1,2,1,0,9505.208333333334,57031.25,102656.25,45625,4875,3875,0,0,7.873217054862741,-0,1,0,0,0
320861,1,0.8434873949579832,2008,0,0,0,0,6750,375,6000,30,1,490,0,6490,30.625,49,7,1,1,1,5,0,5,0,25000,10000,1,0,2007,2,39,1,2,1,0,11406.25,68437.5,123643.75,55206.25,3900,3000,2.5770547945205635,28.047945205479436,0,-0,1,0,-20.4563885703364,-20.42849367001627
320862,1,0.8434873949579832,2008,2812.5,2812.5,4500,1687.5,15000,375,6000,30,1,456,0,6456,28.5,52,15,1,1,1,5,0,20,18,25000,40000,1,0,2007,6,40,1,2,1,0,11406.25,68437.5,123187.5,54750,8362.5,6125,0.4520547945205635,28.047945205479436,7.942184538873334,-0,1,0,-22.5813885703364,-20.995160336682947
320866,0,0.8434873949579832,2008,0,0,0,0,22500,0,NA,NA,1,NA,NA,NA,0,57,23,1,1,1,5,0,40,60,80000,10000,1,0,2007,2,53,1,1,1,11000,20911.458333333332,125468.75,225843.75,100375,5137.5,5312.5,0,0,0,-0,1,1,0,0
320875,0,0.8434873949579832,2008,19500,19500,210000,126973.5,7200,0,NA,NA,1,NA,NA,NA,0,54,36,1,0,1,5,4,30,16,50000,12000,1,0,2007,5,36,0,1,1,0,45625,273750,438000,164250,5775,1062.5,0,0,9.87822102528824,-0,1,1,0,0
320878,0,0.8434873949579832,2008,0,0,0,0,2250,0,NA,NA,1,NA,NA,NA,0,57,15,1,0,1,8,0,30,28,25000,25000,1,0,2007,3,40,1,1,1,0,9505.208333333334,57031.25,91250,34218.75,3262.5,1937.5,0,0,0,-0,1,1,0,0
320879,1,0.546583850931677,2008,4500,4500,18975,5055,6750,0,NA,NA,1,NA,NA,NA,0,43,20,1,1,1,6,0,30,20,16000,4500,1,1,2007,4,43,1,2,0,0,15208.333333333334,91250,164569.375,73319.375,2550,1468.75,0,0,8.412054873292933,-0,1,0,0,0
320881,0,0.546583850931677,2008,2175,2175,11250,9075,6750,0,NA,NA,1,NA,NA,NA,0,45,9,1,1,1,4,0,30,38,8000,8000,1,1,2007,2,40,1,1,0,0,15208.333333333334,91250,164250,73000,2250,1562.5,0,0,7.685243607975833,-0,1,1,0,0
320882,1,0.8434873949579832,2008,0,0,0,0,2250,500,8000,30,1,606.71,0,8606.71,37.91937499999994,49,8,1,1,1,5,0,30,38,9000,7000,1,0,2007,3,34,1,1,1,0,11406.25,68437.5,123187.5,54750,1875,1125,0.5221147260273113,37.39726027397263,0,-0,1,1,-19.787013570336455,-7.211285336682952
320885,1,0.8434873949579832,2008,900,900,6750,5850,4500,0,NA,NA,1,NA,NA,NA,0,49,10,1,1,1,10,0,60,64,3000,12000,2,0,2007,5,41,1,1,1,0,10265.625,61593.75,104709.375,43115.625,1537.5,906.25,0,0,6.803505257608338,-0,1,1,0,0
320886,1,0.8434873949579832,2008,17625,17625,45000,27375,18750,0,NA,NA,1,NA,NA,NA,0,59,12,1,0,1,19,0,30,32,6000,250000,1,0,2007,3,36,0,1,1,10000,19010.416666666668,114062.5,205654.6875,91592.1875,2550,2706.25,0,0,9.777130363659605,-0,1,1,0,0
320888,1,0.8434873949579832,2008,-2625,-2625,9750,12375,7500,500,8000,30,1,606.71,0,8606.71,37.91937499999994,53,14,1,1,1,3,3,60,56,20800,80000,2,0,2007,3,33,1,1,1,0,17109.375,102656.25,174743.75,72087.5,3075,14450,0.5221147260273113,37.39726027397263,0,-0,1,1,-19.787013570336455,-7.211285336682952
320889,1,0.8434873949579832,2008,0,0,0,0,6750,562.5,9000,30,1,682.5,0.76,9683.26,42.70375,56,20,1,0,1,5,1,35,36,1000,80000,1,0,2007,4,48,1,1,1,0,15208.333333333334,91250,149421.875,58171.875,2250,6737.5,0.6318321917808093,42.07191780821919,0,-0,1,1,-18.315138570336387,-2.6033825589051567
320890,1,0.8434873949579832,2008,3000,3000,6750,4642.5,6750,0,NA,NA,1,NA,NA,NA,0,51,6,1,0,1,6,0,30,36,70000,28000,1,0,2007,5,36,1,1,1,50000,22812.5,136875,246375,109500,3000,26500,0,0,8.006700845440367,-0,1,1,0,0
320893,1,0.8434873949579832,2008,750,750,10500,4935,4500,312.5,5000,30,1,379.21,0,5379.21,23.700625,50,20,1,0,1,10,0,30,40,10000,8000,1,0,2007,4,41,1,1,1,0,13307.291666666666,79843.75,144631.25,64787.5,2325,1562.5,0.32733732876712196,23.373287671232877,6.621405651764134,-0,1,1,-24.0682635703364,-32.050960336682934
320899,1,0.8434873949579832,2008,0,0,0,0,4500,312.5,5000,30,1,379.21,0,5379.21,23.700625,53,9,1,1,1,8,0,30,18,30000,44000,1,0,2007,2,56,0,1,1,0,17109.375,102656.25,185693.75,83037.5,2925,2500,0.32733732876712196,23.373287671232877,0,-0,1,1,-24.0682635703364,-32.050960336682934
320900,1,0.8434873949579832,2008,0,0,0,0,5250,0,NA,NA,1,NA,NA,NA,0,55,14,1,1,1,12,0,15,36,5000,11000,1,0,2007,5,34,1,1,1,0,13307.291666666666,79843.75,144403.125,64559.375,1875,1562.5,0,0,0,-0,1,1,0,0
320901,1,0.546583850931677,2008,1749,1749,11250,9501,3375,0,NA,NA,1,NA,NA,NA,0,38,57,1,1,1,30,0,15,16,6000,1000,1,1,2007,2,57,1,1,0,0,13307.291666666666,79843.75,144175,64331.25,1350,531.25,0,0,7.4673710669175595,-0,1,1,0,0
320902,1,0.8434873949579832,2008,2250,2250,6975,12798.75,4650,625,10000,30,1,792.37,48.02,10840.39,52.52437500000006,56,10,1,1,1,7,0,15,16,20000,15000,1,0,2007,3,47,1,2,1,0,17109.375,102656.25,184781.25,82125,6412.5,4437.5,5.77779965753431,46.74657534246575,7.719129840906732,-0,1,0,-11.807013570336323,1.888739663317068
320904,1,0.8434873949579832,2008,10050,10050,56250,39645,5625,312.5,5000,30,1,379.21,0,5379.21,23.700625,50,5,1,1,0,4,0,30,40,20000,5000,1,0,2007,5,46,1,1,1,0,23572.916666666668,141437.5,245097.5,103660,2130,6350,0.32733732876712196,23.373287671232877,9.21542741102474,-0,1,1,-24.0682635703364,-32.050960336682934
320906,0,0.8434873949579832,2008,1125,1125,6000,2752.5,2250,0,NA,NA,1,NA,NA,NA,0,54,22,1,1,1,16,0,20,28,15000,15000,1,0,2007,3,51,1,1,1,0,15208.333333333334,91250,164250,73000,3000,3250,0,0,7.026426808699636,-0,1,1,0,0
320910,0,0.8434873949579832,2008,1500,1500,22500,18439.5,3375,0,NA,NA,1,NA,NA,NA,0,54,10,1,0,1,9,0,20,34,100000,10000,1,0,2007,6,29,1,1,1,0,0,0,0,0,4762.5,4631.25,0,0,7.313886831633462,-0,1,1,0,0
320911,1,0.8434873949579832,2008,0,0,0,0,0,312.5,5000,30,1,379.21,0.07,5379.28,23.705,56,40,1,1,1,10,0,20,30,25000,15000,1,0,2007,3,44,0,1,1,0,19010.416666666668,114062.5,205768.75,91706.25,4087.5,2531.25,0.33171232876712153,23.373287671232877,0,-0,1,1,-24.063888570336417,-32.049560336682944
320912,1,0.8434873949579832,2008,0,0,0,0,3375,312.5,5000,30,1,382.37,8.9,5391.27,24.454375,54,25,1,0,1,10,0,20,30,15000,25000,1,0,2007,4,43,1,2,1,0,15208.333333333334,91250,146342.1875,55092.1875,6037.5,1812.5,1.081087328767122,23.373287671232877,0,-0,1,0,-23.314513570336402,-31.80976033668294
320913,1,0.8434873949579832,2008,1200,1200,9000,7800,6750,312.5,5000,30,1,379.21,0.1,5379.31,23.706875,48,29,1,1,1,10,0,20,30,20000,18000,1,0,2007,4,56,1,1,0,0,17109.375,102656.25,184781.25,82125,3637.5,3750,0.3335873287671234,23.373287671232877,7.0909098220799835,-0,1,1,-24.062013570336404,-32.04896033668295
320914,1,0.8434873949579832,2008,11250,11250,78750,29887.5,4500,625,10000,30,1,759.33,0,10759.33,47.458125,54,10,1,1,1,8,1,15,34,25000,25000,1,0,2007,7,41,1,1,1,0,26614.583333333332,159687.5,287437.5,127750,7987.5,2625,0.711549657534249,46.74657534246575,9.328212292571072,-0,1,1,-16.873263570336405,1.0781396633170566
320916,1,0.8434873949579832,2008,1500,1500,7500,540,3375,0,NA,NA,1,NA,NA,NA,0,54,6,1,1,1,8,1,30,18,3000,20000,1,0,2007,3,38,1,1,1,0,20911.458333333332,125468.75,225843.75,100375,2175,2625,0,0,7.313886831633462,-0,1,1,0,0
320922,1,0.8434873949579832,2008,27090,27090,112140,85050,5625,562.5,9000,30,1,735,0,9735,45.9375,49,13,1,0,1,5,0,10,14,25000,10000,1,0,2007,4,52,1,2,1,0,19010.416666666668,114062.5,200750,86687.5,2587.5,1906.25,3.86558219178081,42.07191780821919,10.206956848388238,-0,1,0,-15.0813885703364,-2.028493670016271
320923,1,0.546583850931677,2008,3375,3375,18000,7785,2250,562.5,9000,30,1,735,0,9735,45.9375,45,31,1,1,1,5,0,20,34,20000,10000,1,1,2007,2,52,1,1,0,0,13307.291666666666,79843.75,143718.75,63875,1612.5,2468.75,3.86558219178081,42.07191780821919,8.124446855715847,-0,1,1,-15.0813885703364,-2.028493670016271
320928,1,0.8434873949579832,2008,1875,1875,7500,7500,4500,437.5,7000,30,1,530.79,0.74,7531.53,33.220625,47,5,1,0,0,4,1,10,20,50000,15000,1,0,2007,3,37,1,1,0,0,19010.416666666668,114062.5,205312.5,91250,3637.5,3187.5,0.49802226027399854,32.722602739726,7.53689712956617,-0,1,1,-21.173263570336417,-13.116160336682949
320934,0,0.546583850931677,2008,9000,9000,54000,40978.5,6750,0,NA,NA,1,NA,NA,NA,0,43,37,1,0,0,4,1,30,20,100000,10000,1,1,2007,3,50,1,2,0,0,30416.666666666668,182500,328773.75,146273.75,2925,1343.75,0,0,9.105090961257085,-0,1,0,0,0
320935,1,0.546583850931677,2008,9251.25,9251.25,15750,6498.75,2250,0,NA,NA,1,NA,NA,NA,0,36,4,0,0,0,4,1,30,20,5000,100000,1,1,2007,2,46,1,2,0,0,15208.333333333334,91250,146000,54750,2212.5,0,0,0,9.132622044170873,-0,1,0,0,0
320939,0,0.8434873949579832,2008,28125,28125,60000,31875,11250,0,NA,NA,1,NA,NA,NA,0,53,9,1,1,1,9,1,60,76,40000,15000,2,0,2007,4,34,1,1,1,10000,68437.5,410625,743687.5,333062.5,5025,2793.75,0,0,10.244449694430193,-0,1,1,0,0
320942,1,0.8434873949579832,2008,4500,4500,15750,12975,3375,375,6000,30,1,455,0,6455,28.4375,54,20,1,1,1,15,0,30,40,25000,11000,1,0,2007,3,55,1,2,1,0,13307.291666666666,79843.75,143718.75,63875,6112.5,1000,0.3895547945205635,28.047945205479436,8.412054873292933,-0,1,0,-22.6438885703364,-21.011827003349605
320948,1,0.8434873949579832,2008,33750,33750,78750,42675,5625,0,NA,NA,1,NA,NA,NA,0,56,12,1,0,0,4,0,5,0,12000,20000,1,0,2007,4,31,1,1,1,0,17109.375,102656.25,171550,68893.75,3075,3275,0,0,10.426765325491356,-0,1,1,0,0
320949,0,0.8434873949579832,2008,15750,15750,56250,40421.25,6750,0,NA,NA,1,NA,NA,NA,0,52,32,1,0,1,4,3,70,48,50000,500000,2,0,2007,1,32,1,1,0,5000,19010.416666666668,114062.5,182500,68437.5,1725,2687.5,0,0,9.664659134301736,-0,1,1,0,0
320955,0,0.8434873949579832,2008,7350,7350,22500,15150,4500,0,NA,NA,1,NA,NA,NA,0,53,16,1,0,0,7,0,30,30,50000,1000,1,0,2007,3,30,0,1,1,1000,15208.333333333334,91250,164250,73000,1350,5887.5,0,0,8.902591637374087,-0,1,1,0,0
320956,1,0.8434873949579832,2008,6750,6750,22500,14025,4500,437.5,7000,30,1,571.66,0,7571.66,35.72875,47,5,0,1,0,5,0,20,26,20000,9000,1,0,2007,4,43,1,1,1,0,17109.375,102656.25,184781.25,82125,5175,2125,3.0061472602739983,32.722602739726,8.81744592104187,-0,1,1,-18.66513857033641,-12.542874622397232
320957,1,0.8434873949579832,2008,11250,11250,22500,9540,6750,375,6000,30,1,455,2.32,6457.32,28.5825,46,7,1,1,1,7,0,20,26,15000,7500,1,0,2007,3,47,1,1,1,0,15208.333333333334,91250,164250,73000,2437.5,1812.5,0.5345547945205631,28.047945205479436,9.328212292571072,-0,1,1,-22.49888857033639,-20.97316033668294
320960,1,0.8434873949579832,2008,0,0,0,0,3375,0,NA,NA,1,NA,NA,NA,0,54,5,1,1,1,5,0,20,28,50000,16000,1,0,2007,1,32,1,2,1,0,15208.333333333334,91250,164250,73000,3187.5,1937.5,0,0,0,-0,1,0,0,0
320961,1,0.8434873949579832,2008,1125,1125,11250,9825,6750,562.5,9000,30,1,682.5,0.22,9682.72,42.66999999999994,53,15,1,1,1,5,0,20,28,30000,12000,1,0,2007,4,43,1,1,1,0,15208.333333333334,91250,164250,73000,4462.5,3125,0.5980821917807475,42.07191780821919,7.026426808699636,-0,1,1,-18.34888857033647,-2.6093825589051782
320964,1,0.8434873949579832,2008,1200,1200,11250,11442,4500,0,NA,NA,1,NA,NA,NA,0,53,14,1,1,1,6,0,20,28,25000,10000,1,0,2007,1,58,1,2,1,0,13307.291666666666,79843.75,143718.75,63875,2137.5,1812.5,0,0,7.0909098220799835,-0,1,0,0,0
320966,1,0.8434873949579832,2008,2250,2250,22500,18225,2250,0,NA,NA,1,NA,NA,NA,0,50,4,1,1,1,4,0,20,28,70000,30000,1,0,2007,1,54,1,2,1,0,19010.416666666668,114062.5,205312.5,91250,4200,3437.5,0,0,7.719129840906732,-0,1,0,0,0
320968,1,0.8434873949579832,2008,3084,3084,11250,8121,7762.5,562.5,9000,30,1,682.5,0,9682.5,42.65625,51,25,1,1,1,25,0,10,14,40000,10000,1,0,2007,2,43,1,2,0,10000,22812.5,136875,246945.3125,110070.3125,3862.5,5312.5,0.5843321917808098,42.07191780821919,8.034306936339489,-0,1,0,-18.3626385703364,-2.6118270033496067
320970,1,0.8434873949579832,2008,18198,18198,15000,11802,11250,0,NA,NA,1,NA,NA,NA,0,46,5,1,1,1,5,0,20,28,30000,10000,1,0,2007,5,43,0,2,1,0,11406.25,68437.5,123187.5,54750,3787.5,1562.5,0,0,9.809121926500406,-0,1,0,0,0
320973,1,0.546583850931677,2008,31725,31725,45000,13275,6750,0,NA,NA,1,NA,NA,NA,0,45,7,1,0,1,2,1,40,36,10000,10000,1,1,2007,3,50,1,2,1,0,9505.208333333334,57031.25,93531.25,36500,1950,500,0,0,10.3648918129684,-0,1,0,0,0
320974,1,0.8434873949579832,2008,15615,15615,16875,13635,7200,0,NA,NA,1,NA,NA,NA,0,47,10,1,1,1,9,0,20,38,30000,25000,1,0,2007,6,40,1,2,1,0,19010.416666666668,114062.5,205312.5,91250,3600,1875,0,0,9.656051308652874,-0,1,0,0,0
320975,1,0.546583850931677,2008,64575,64575,180000,115425,11250,0,NA,NA,1,NA,NA,NA,0,38,6,1,0,1,5,0,20,30,25000,5000,1,1,2007,5,27,1,2,1,0,15208.333333333334,91250,164250,73000,1912.5,506.25,0,0,11.075598103713281,-0,1,0,0,0
320977,1,0.546583850931677,2008,13106.25,13106.25,40500,32962.5,4500,0,NA,NA,1,NA,NA,NA,0,42,12,1,0,1,11,0,15,20,10000,1000,1,1,2007,2,48,1,2,1,0,15208.333333333334,91250,164250,73000,1575,218.75,0,0,9.480920791215015,-0,1,0,0,0
320981,1,0.8434873949579832,2008,12900,12900,30000,17100,2250,562.5,9000,30,1,735,0,9735,45.9375,56,10,1,1,1,5,0,20,34,25000,8000,1,0,2007,2,33,1,1,1,0,17109.375,102656.25,185465.625,82809.375,3187.5,1500,3.86558219178081,42.07191780821919,9.465060106725137,-0,1,1,-15.0813885703364,-2.028493670016271
320983,1,0.546583850931677,2008,3450,3450,13500,12075,2475,0,NA,NA,1,NA,NA,NA,0,40,6,0,0,0,4,0,5,0,7000,1000,1,1,2007,3,42,1,2,1,0,11406.25,68437.5,123187.5,54750,3562.5,187.5,0,0,8.146419323098003,-0,1,0,0,0
320985,1,0.8434873949579832,2008,3138.75,3138.75,9000,5861.25,2475,0,NA,NA,1,NA,NA,NA,0,49,15,1,0,1,8,0,20,28,15000,7000,1,0,2007,2,47,1,2,1,0,13307.291666666666,79843.75,145771.875,65928.125,2512.5,562.5,0,0,8.051898457898236,-0,1,0,0,0
320986,1,0.8434873949579832,2008,21375,21375,157500,13612.5,9000,0,NA,NA,1,NA,NA,NA,0,49,15,1,1,1,14,0,20,28,40000,20000,1,0,2007,3,45,1,2,1,0,19010.416666666668,114062.5,205996.875,91934.375,6562.5,1937.5,0,0,9.970024076336372,-0,1,0,0,0
320988,1,0.8434873949579832,2008,1500,1500,6750,11400,7500,375,6000,30,1,455,0,6455,28.4375,49,7,1,1,1,5,0,20,28,10000,12000,1,0,2007,5,39,1,1,1,0,13307.291666666666,79843.75,143718.75,63875,3337.5,1093.75,0.3895547945205635,28.047945205479436,7.313886831633462,-0,1,1,-22.6438885703364,-21.011827003349605
320992,1,0.8434873949579832,2008,0,0,0,0,3375,312.5,5000,30,1,379.21,1.1,5380.31,23.769375,46,1,1,1,1,3,0,20,30,15000,15000,1,0,2007,3,42,0,2,1,0,11406.25,68437.5,123187.5,54750,2700,2093.75,0.3960873287671234,23.373287671232877,0,-0,1,0,-23.999513570336404,-32.02896033668294
320993,1,0.546583850931677,2008,3300,3300,7875,4575,4500,0,NA,NA,1,NA,NA,NA,0,41,10,1,0,1,2,1,5,0,5000,5000,1,1,2007,3,35,0,2,1,0,6653.645833333333,39921.875,67867.1875,27945.3125,3450,1343.75,0,0,8.101980731853192,-0,1,0,0,0
320997,1,0.8434873949579832,2008,6000,6000,15000,9000,4500,0,NA,NA,1,NA,NA,NA,0,53,28,1,0,1,6,1,20,30,25000,650000,1,0,2007,3,49,1,1,1,0,13307.291666666666,79843.75,130031.25,50187.5,4800,15425,0,0,8.699681400989514,-0,1,1,0,0
321001,1,0.8434873949579832,2008,13575,13575,19125,5550,4500,437.5,7000,30,1,530.79,0,7530.79,33.174375,50,20,1,1,1,6,0,20,40,10000,8000,1,0,2007,1,57,1,2,1,0,13307.291666666666,79843.75,136875,57031.25,5107.5,3437.5,0.451772260273998,32.722602739726,9.516058806914062,-0,1,0,-21.219513570336403,-13.126731765254366
